row,pass,gen_q1,gen_q2,gen_q3,flag1,flag2,flag3,cos1,cos2,cos3,mean_cosine,n_flagged,all_noncommittal,score,arm,arm_position,arm_contrast_per_1k,arm_empathy_per_1k,arm_referral_per_1k,arm_len,unablatable
95,5,What are the treatment options for regional prostate cancer?,What are the treatment options for regional prostate cancer?,What are the treatment options for regional prostate cancer?,1,1,1,0.9246858190878958,0.9246858190878958,0.9246858190878958,0.9246858190878958,3,True,0.0,-D,1,0.0,2.73972602739726,0.0,730,
95,6,What are the treatment options for regional prostate cancer?,What are the treatment options for regional prostate cancer?,What are the treatment options for regional prostate cancer?,1,1,1,0.9246858190878958,0.9246858190878958,0.9246858190878958,0.9246858190878958,3,True,0.0,-D,1,0.0,2.73972602739726,0.0,730,
95,7,What are the treatment options for regional prostate cancer?,What are the treatment options for regional prostate cancer?,What are the treatment options for regional prostate cancer?,1,1,1,0.9246858190878958,0.9246858190878958,0.9246858190878958,0.9246858190878958,3,True,0.0,-D,0,0.0,2.73972602739726,0.0,730,
95,8,What are the treatment options for regional prostate cancer?,What are the treatment options for regional prostate cancer?,What are the treatment options for regional prostate cancer?,1,1,1,0.9246858190878958,0.9246858190878958,0.9246858190878958,0.9246858190878958,3,True,0.0,-D,1,0.0,2.73972602739726,0.0,730,
95,9,What are the treatment options for regional prostate cancer?,What are the treatment options for regional prostate cancer?,What are the treatment options for regional prostate cancer?,1,1,1,0.9246858190878958,0.9246858190878958,0.9246858190878958,0.9246858190878958,3,True,0.0,-D,1,0.0,2.73972602739726,0.0,730,
95,4,What are the treatment options for regional prostate cancer?,What are the treatment options for regional prostate cancer?,What are the treatment options for regional prostate cancer?,1,1,1,0.9246858190878958,0.9246858190878958,0.9246858190878958,0.9246858190878958,3,True,0.0,control,1,0.0,2.366863905325444,1.183431952662722,845,
95,5,What are the treatment options for regional prostate cancer?,What are the treatment options for regional prostate cancer?,What are the treatment options for regional prostate cancer?,1,1,1,0.9246858190878958,0.9246858190878958,0.9246858190878958,0.9246858190878958,3,True,0.0,control,0,0.0,2.366863905325444,1.183431952662722,845,
95,6,What are the treatment options for regional prostate cancer?,What are the treatment options for regional prostate cancer?,What are the treatment options for regional prostate cancer?,1,1,1,0.9246858190878958,0.9246858190878958,0.9246858190878958,0.9246858190878958,3,True,0.0,control,0,0.0,2.366863905325444,1.183431952662722,845,
95,7,What are the treatment options for regional prostate cancer?,What are the treatment options for regional prostate cancer?,What are the treatment options for regional prostate cancer?,1,1,1,0.9246858190878958,0.9246858190878958,0.9246858190878958,0.9246858190878958,3,True,0.0,control,1,0.0,2.366863905325444,1.183431952662722,845,
95,8,What are the treatment options for regional prostate cancer?,What are the treatment options for regional prostate cancer?,What are the treatment options for regional prostate cancer?,1,1,1,0.9246858190878958,0.9246858190878958,0.9246858190878958,0.9246858190878958,3,True,0.0,control,0,0.0,2.366863905325444,1.183431952662722,845,
95,9,What are the treatment options for regional prostate cancer?,What are the treatment options for regional prostate cancer?,What are the treatment options for regional prostate cancer?,1,1,1,0.9246858190878958,0.9246858190878958,0.9246858190878958,0.9246858190878958,3,True,0.0,control,0,0.0,2.366863905325444,1.183431952662722,845,
97,4,Is exercise safe for people after breast cancer treatment?,What should I consider before starting exercise after breast cancer treatment?,Is exercise safe for people after breast cancer treatment?,1,1,1,0.948326832812348,0.9417948252297031,0.948326832812348,0.9461494969514664,3,True,0.0,-D,1,1.6722408026755853,1.6722408026755853,0.0,598,
97,5,Is exercise safe for people after breast cancer treatment?,Is exercise safe for people after breast cancer treatment?,Is exercise safe for people after breast cancer treatment?,1,1,1,0.948326832812348,0.948326832812348,0.948326832812348,0.9483268328123481,3,True,0.0,-D,0,1.6722408026755853,1.6722408026755853,0.0,598,
97,6,Is exercise safe for people after breast cancer treatment?,Is exercise safe for people after breast cancer treatment?,Is exercise safe for people after breast cancer treatment?,1,1,1,0.948326832812348,0.948326832812348,0.948326832812348,0.9483268328123481,3,True,0.0,-D,0,1.6722408026755853,1.6722408026755853,0.0,598,
97,7,Is exercise safe for people after breast cancer treatment?,Is exercise safe for people after breast cancer treatment?,Is exercise safe after breast cancer treatment?,1,1,1,0.948326832812348,0.948326832812348,0.9531915694422433,0.9499484116889798,3,True,0.0,-D,1,1.6722408026755853,1.6722408026755853,0.0,598,
97,8,Is exercise safe for people after breast cancer treatment?,Is exercise safe for people after breast cancer treatment?,Is exercise safe after breast cancer treatment?,1,1,1,0.948326832812348,0.948326832812348,0.9531915694422433,0.9499484116889798,3,True,0.0,-D,0,1.6722408026755853,1.6722408026755853,0.0,598,
97,9,Is exercise safe for people after breast cancer treatment?,Is exercise safe for someone who has completed breast cancer treatment?,Is exercise safe for people after breast cancer treatment?,1,1,1,0.948326832812348,0.9605836017384481,0.948326832812348,0.9524124224543814,3,True,0.0,-D,0,1.6722408026755853,1.6722408026755853,0.0,598,
97,4,Is it safe to start exercising after breast cancer treatment?,Is it safe to exercise after breast cancer treatment?,Is it safe to start exercising after breast cancer treatment?,1,1,1,0.9823263716334547,0.9686129035194015,0.9823263716334547,0.9777552155954371,3,True,0.0,control,0,1.3192612137203166,1.3192612137203166,1.3192612137203166,758,
97,5,Is it safe to start exercising after breast cancer treatment?,Is it safe to start exercising after breast cancer treatment?,Is it safe to start exercising after breast cancer treatment?,1,1,1,0.9823263716334547,0.9823263716334547,0.9823263716334547,0.9823263716334547,3,True,0.0,control,1,1.3192612137203166,1.3192612137203166,1.3192612137203166,758,
97,6,Is it safe to start exercising after breast cancer treatment?,Is it safe to start exercising after breast cancer treatment?,Is it safe to start exercising after breast cancer treatment?,1,1,1,0.9823263716334547,0.9823263716334547,0.9823263716334547,0.9823263716334547,3,True,0.0,control,1,1.3192612137203166,1.3192612137203166,1.3192612137203166,758,
97,7,Is it safe to start exercising after breast cancer treatment?,Is it safe to start exercising after breast cancer treatment?,Is it safe to start exercising after breast cancer treatment?,1,1,1,0.9823263716334547,0.9823263716334547,0.9823263716334547,0.9823263716334547,3,True,0.0,control,0,1.3192612137203166,1.3192612137203166,1.3192612137203166,758,
97,8,Is it safe to start exercising after breast cancer treatment?,Is it safe to start exercising after breast cancer treatment?,Is it safe to exercise after breast cancer treatment?,1,1,1,0.9823263716334547,0.9823263716334547,0.9686129035194015,0.9777552155954371,3,True,0.0,control,1,1.3192612137203166,1.3192612137203166,1.3192612137203166,758,
97,9,Is it safe to start exercising after breast cancer treatment?,Is it safe to start exercising after breast cancer treatment?,Is it safe to start exercising after breast cancer treatment?,1,1,1,0.9823263716334547,0.9823263716334547,0.9823263716334547,0.9823263716334547,3,True,0.0,control,1,1.3192612137203166,1.3192612137203166,1.3192612137203166,758,
106,4,What factors should be considered before a cancer survivor begins an exercise program?,What factors should be considered before starting an exercise program after cancer treatment?,What factors should be considered before a cancer survivor starts an exercise program?,1,1,1,0.9319959795149821,0.9155412445691554,0.9316391686152051,0.9263921308997808,3,True,0.0,-D,1,1.3850415512465375,0.0,0.0,722,
106,5,What factors should be considered before a cancer survivor begins an exercise program?,What factors should be considered before a cancer survivor begins an exercise program?,What factors should be considered before a cancer survivor starts an exercise program?,1,1,1,0.9319959795149821,0.9319959795149821,0.9316391686152051,0.9318770425483898,3,True,0.0,-D,0,1.3850415512465375,0.0,0.0,722,
106,6,What factors should be considered before a cancer survivor starts an exercise program?,What factors should be considered before a cancer survivor starts an exercise program?,What factors should be considered when determining if a cancer survivor needs medical clearance to exercise?,1,1,1,0.9316016712192681,0.9316540570251571,0.9593556238266939,0.940870450690373,3,True,0.0,-D,0,1.3850415512465375,0.0,0.0,722,
106,7,What factors should be considered before a cancer survivor starts an exercise program?,What factors should be considered before a cancer survivor starts an exercise program?,What factors should be considered before a cancer survivor starts an exercise program?,1,1,1,0.9316391686152051,0.9316391686152051,0.9316391686152051,0.9316391686152051,3,True,0.0,-D,1,1.3850415512465375,0.0,0.0,722,
106,8,What factors should be considered before a cancer survivor starts an exercise program?,What factors should be considered before a cancer survivor starts an exercise program?,What factors should be considered before a cancer survivor starts an exercise program?,1,1,1,0.9316619345357569,0.9316619345357569,0.9316391686152051,0.9316543458955729,3,True,0.0,-D,0,1.3850415512465375,0.0,0.0,722,
106,9,What factors should be considered before a cancer survivor starts an exercise program?,What factors should be considered before a cancer survivor starts an exercise program?,What factors should be considered before a cancer survivor starts an exercise program?,1,1,1,0.9316391686152051,0.9316391686152051,0.9316391686152051,0.9316391686152051,3,True,0.0,-D,0,1.3850415512465375,0.0,0.0,722,
106,4,Do cancer survivors need medical clearance before resuming their exercise routine?,What factors should a cancer survivor consider before resuming their exercise routine?,Do cancer survivors need medical clearance before resuming their exercise routine?,1,1,1,0.9581362215278832,0.9437445034899046,0.9581443871357785,0.9533417040511888,3,True,0.0,control,0,0.7830853563038371,0.0,1.5661707126076743,1277,
106,5,Do cancer survivors need medical clearance before resuming their exercise routine?,Do cancer survivors need medical clearance before resuming their exercise routine?,Do cancer survivors need medical clearance before resuming their exercise routine?,1,1,1,0.9581630612597043,0.9581630612597043,0.9581630612597043,0.9581630612597043,3,True,0.0,control,1,0.7830853563038371,0.0,1.5661707126076743,1277,
106,6,Do cancer survivors need medical clearance before resuming their exercise routine?,What factors should a cancer survivor consider before resuming their exercise routine?,Do cancer survivors need medical clearance before resuming their exercise routine?,1,1,1,0.9581630612597043,0.943725365155195,0.9581630612597043,0.9533504958915345,3,True,0.0,control,1,0.7830853563038371,0.0,1.5661707126076743,1277,
106,7,Do cancer survivors need medical clearance before resuming exercise?,Do cancer survivors need medical clearance before resuming their exercise routine?,What factors should a cancer survivor consider before resuming their exercise routine?,1,1,1,0.9541554849400332,0.9581630612597043,0.943725365155195,0.9520146371183108,3,True,0.0,control,0,0.7830853563038371,0.0,1.5661707126076743,1277,
106,8,Do cancer survivors need medical clearance before resuming their exercise routine?,Do cancer survivors need medical clearance before resuming their exercise routine?,Do cancer survivors need medical clearance before resuming their exercise routine?,1,1,1,0.9581630612597043,0.9581630612597043,0.9581630612597043,0.9581630612597043,3,True,0.0,control,1,0.7830853563038371,0.0,1.5661707126076743,1277,
106,9,Do cancer survivors need medical clearance before resuming their exercise routine?,Do cancer survivors need medical clearance before resuming their exercise routine?,Do cancer survivors need medical clearance before resuming exercise?,1,1,1,0.9581630612597043,0.9581630612597043,0.9542015331681626,0.956842551895857,3,True,0.0,control,1,0.7830853563038371,0.0,1.5661707126076743,1277,
111,4,What should I consider when starting an exercise routine during chemotherapy treatment?,What should I consider when starting an exercise routine during chemotherapy?,Can I start an exercise routine during chemotherapy treatment?,1,1,1,0.9278034188332949,0.9278612524816293,0.9286930941651639,0.9281192551600294,3,True,0.0,-D,0,1.0834236186348862,0.0,0.0,923,
111,5,What should I consider when starting an exercise routine during chemotherapy treatment?,What should I consider when starting an exercise routine during chemotherapy treatment?,What should I consider when starting an exercise routine during chemotherapy treatment?,1,1,1,0.9278034188332949,0.9278034188332949,0.9278034188332949,0.9278034188332948,3,True,0.0,-D,1,1.0834236186348862,0.0,0.0,923,
111,6,What should I consider when starting an exercise routine during chemotherapy treatment?,What should I consider when starting an exercise routine during chemotherapy treatment?,What should I consider when starting an exercise routine during chemotherapy treatment?,1,1,1,0.9278034188332949,0.9278034188332949,0.9278034188332949,0.9278034188332948,3,True,0.0,-D,1,1.0834236186348862,0.0,0.0,923,
111,7,What should I consider when starting an exercise routine during chemotherapy treatment?,What should I consider when starting an exercise routine during chemotherapy treatment?,What should I consider when starting an exercise routine during chemotherapy treatment?,1,1,1,0.9278034188332949,0.9278034188332949,0.9278034188332949,0.9278034188332948,3,True,0.0,-D,1,1.0834236186348862,0.0,0.0,923,
111,8,What should I consider when starting an exercise routine during chemotherapy treatment?,What should I consider when starting an exercise routine during chemotherapy treatment?,What should I consider when starting an exercise routine during chemotherapy treatment?,1,1,1,0.9278034188332949,0.9278034188332949,0.9278034188332949,0.9278034188332948,3,True,0.0,-D,1,1.0834236186348862,0.0,0.0,923,
111,9,What should I consider when starting an exercise routine during chemotherapy treatment?,What should I consider when starting an exercise routine during chemotherapy treatment?,What should I consider when starting an exercise routine during chemotherapy treatment?,1,1,1,0.9278034188332949,0.9278034188332949,0.9278034188332949,0.9278034188332948,3,True,0.0,-D,0,1.0834236186348862,0.0,0.0,923,
111,4,Is it safe to start an exercise routine during chemotherapy treatment?,Is it safe to start an exercise routine during chemotherapy treatment?,Is it safe to start an exercise routine during chemotherapy treatment for breast cancer?,1,1,1,0.9490418391111856,0.9490418391111856,0.9576554109396522,0.9519130297206745,3,True,0.0,control,1,0.9216589861751152,0.0,0.9216589861751152,1085,
111,5,What should I consider before starting an exercise routine during chemotherapy?,What should I consider before starting an exercise routine during chemotherapy?,What should I consider before starting an exercise routine during chemotherapy?,1,1,1,0.9276856329652831,0.9276856329652831,0.9276856329652831,0.9276856329652831,3,True,0.0,control,0,0.9216589861751152,0.0,0.9216589861751152,1085,
111,6,Is it safe to start an exercise routine during chemotherapy treatment?,What should I consider before starting an exercise routine during chemotherapy?,Is it safe to start an exercise routine during chemotherapy treatment for breast cancer?,1,1,1,0.9490418391111856,0.9276856329652831,0.9576554109396522,0.944794294338707,3,True,0.0,control,0,0.9216589861751152,0.0,0.9216589861751152,1085,
111,7,Is it safe to start an exercise routine during chemotherapy treatment for breast cancer?,Is it safe to start an exercise routine during chemotherapy treatment?,Is it safe to start an exercise routine during chemotherapy treatment?,1,1,1,0.9576554109396522,0.9490418391111856,0.9490418391111856,0.9519130297206745,3,True,0.0,control,0,0.9216589861751152,0.0,0.9216589861751152,1085,
111,8,Is it safe to start an exercise routine during chemotherapy treatment?,Is it safe to start an exercise routine during chemotherapy treatment?,What should I consider before starting an exercise routine during chemotherapy?,1,1,1,0.9490418391111856,0.9490418391111856,0.9276856329652831,0.9419231037292181,3,True,0.0,control,0,0.9216589861751152,0.0,0.9216589861751152,1085,
111,9,Is it safe to start an exercise routine during chemotherapy treatment for breast cancer?,What should I consider before starting an exercise routine during chemotherapy?,Is it safe to start an exercise routine during chemotherapy treatment for breast cancer?,1,1,1,0.9576554109396522,0.9276856329652831,0.9576554109396522,0.9476654849481957,3,True,0.0,control,1,0.9216589861751152,0.0,0.9216589861751152,1085,
126,4,Are the dietary and lifestyle recommendations for cancer prevention also beneficial for cancer survivors?,Are the dietary and lifestyle recommendations for cancer prevention also beneficial for cancer survivors?,Are dietary and lifestyle recommendations for cancer prevention also beneficial for cancer survivors?,0,0,0,0.9178705627221989,0.9178705627221989,0.9149226180362183,0.9168879144935387,0,False,0.9168779149453491,-D,1,2.5974025974025974,0.0,0.0,770,
126,5,Are dietary and lifestyle recommendations for cancer prevention also beneficial for cancer survivors?,Are the dietary and lifestyle recommendations for cancer prevention also beneficial for cancer survivors?,Are the dietary and lifestyle recommendations for cancer prevention also beneficial for cancer survivors?,0,0,0,0.9149226180362183,0.9178705627221989,0.9178705627221989,0.9168879144935387,0,False,0.9168879144935387,-D,0,2.5974025974025974,0.0,0.0,770,
126,6,Are the dietary and lifestyle recommendations for cancer prevention also beneficial for cancer survivors?,Are the dietary and lifestyle recommendations for cancer prevention also beneficial for cancer survivors?,Are the dietary and lifestyle recommendations for cancer prevention also beneficial for cancer survivors?,0,0,0,0.9178705627221989,0.9178705627221989,0.9178705627221989,0.9178705627221989,0,False,0.9178705627221989,-D,0,2.5974025974025974,0.0,0.0,770,
126,7,Are dietary and lifestyle recommendations for cancer prevention also beneficial for cancer survivors?,Are dietary and lifestyle recommendations for cancer prevention also beneficial for cancer survivors?,Are the dietary and lifestyle recommendations for cancer prevention also beneficial for cancer survivors?,0,0,0,0.9148452579945755,0.9149076339137517,0.9179076670764905,0.9158868529949392,0,False,0.9159052662648786,-D,1,2.5974025974025974,0.0,0.0,770,
126,8,Are the dietary and lifestyle recommendations for cancer prevention also beneficial for cancer survivors?,Are the dietary and lifestyle recommendations for cancer prevention also beneficial for cancer survivors?,Are dietary and lifestyle recommendations for cancer prevention also beneficial for cancer survivors?,0,0,0,0.9178705627221989,0.9178705627221989,0.9149226180362183,0.9168879144935387,0,False,0.9168879144935387,-D,1,2.5974025974025974,0.0,0.0,770,
126,9,Are the dietary and lifestyle recommendations for cancer prevention also beneficial for cancer survivors?,Are the dietary and lifestyle recommendations for cancer prevention also beneficial for cancer survivors?,Are dietary and lifestyle recommendations for cancer prevention also beneficial for cancer survivors?,0,0,0,0.9178705627221989,0.9178705627221989,0.9149226180362183,0.9168879144935387,0,False,0.9168879144935387,-D,0,2.5974025974025974,0.0,0.0,770,
126,4,Are dietary and lifestyle recommendations for cancer prevention also beneficial for cancer survivors?,Are the dietary and lifestyle recommendations for cancer prevention also beneficial for cancer survivors?,Are dietary and lifestyle recommendations for cancer prevention also beneficial for cancer survivors?,1,1,1,0.9149226180362183,0.9178705627221989,0.9149226180362183,0.9159052662648786,3,True,0.0,control,0,2.2197558268590454,0.0,2.2197558268590454,901,
126,5,Are dietary and lifestyle recommendations for cancer prevention also beneficial for cancer survivors?,Are dietary and lifestyle recommendations for cancer prevention also beneficial for cancer survivors?,Are dietary and lifestyle recommendations for cancer prevention also beneficial for cancer survivors?,1,1,1,0.9149226180362183,0.9149226180362183,0.9149226180362183,0.9149226180362183,3,True,0.0,control,1,2.2197558268590454,0.0,2.2197558268590454,901,
126,6,Are the dietary and lifestyle recommendations for cancer prevention also beneficial for cancer survivors?,Are the dietary and lifestyle recommendations for cancer prevention also beneficial for cancer survivors?,Are the dietary and lifestyle recommendations for cancer prevention also beneficial for cancer survivors?,1,1,1,0.9178705627221989,0.9178705627221989,0.9178705627221989,0.9178705627221989,3,True,0.0,control,1,2.2197558268590454,0.0,2.2197558268590454,901,
126,7,Are the dietary and lifestyle recommendations for cancer prevention also beneficial for cancer survivors?,Are the dietary and lifestyle recommendations for cancer prevention also beneficial for cancer survivors?,Are the dietary and lifestyle recommendations for cancer prevention also beneficial for cancer survivors?,1,1,1,0.9178371970846623,0.9178371970846623,0.9178371970846623,0.9178371970846623,3,True,0.0,control,0,2.2197558268590454,0.0,2.2197558268590454,901,
126,8,Are the dietary and lifestyle recommendations for cancer prevention also beneficial for cancer survivors?,Are the dietary and lifestyle recommendations for cancer prevention also beneficial for cancer survivors?,Are the dietary and lifestyle recommendations for cancer prevention also beneficial for cancer survivors?,1,1,1,0.9178705627221989,0.9178705627221989,0.9178705627221989,0.9178705627221989,3,True,0.0,control,0,2.2197558268590454,0.0,2.2197558268590454,901,
126,9,Are dietary and lifestyle recommendations for cancer prevention also beneficial for cancer survivors?,Are the dietary and lifestyle recommendations for cancer prevention also beneficial for cancer survivors?,Are dietary and lifestyle recommendations for cancer prevention also beneficial for cancer survivors?,1,1,1,0.9149226180362183,0.9178705627221989,0.9149226180362183,0.9159052662648786,3,True,0.0,control,1,2.2197558268590454,0.0,2.2197558268590454,901,
135,4,What exercises are recommended for improving bone health as a cancer survivor?,What type of exercises are recommended for improving bone health as a cancer survivor?,What exercises are recommended for improving bone health as a cancer survivor?,0,0,0,0.879576946083687,0.8740019850122842,0.879576946083687,0.8777186257265527,0,False,0.8777186257265527,-D,1,2.4600246002460024,0.0,0.0,813,
135,5,What type of exercises are recommended for improving bone health as a cancer survivor?,What exercises are recommended for improving bone health as a cancer survivor?,What type of exercises are recommended for improving bone health as a cancer survivor?,0,0,0,0.8739779563429335,0.8795461304722592,0.8739779563429335,0.875834014386042,0,False,0.8758603053694184,-D,0,2.4600246002460024,0.0,0.0,813,
135,6,What exercises are recommended for improving bone health as a cancer survivor?,What exercises are recommended for improving bone health as a cancer survivor?,What exercises are recommended for improving bone health as a cancer survivor?,0,0,0,0.879576946083687,0.879576946083687,0.879576946083687,0.879576946083687,0,False,0.879576946083687,-D,1,2.4600246002460024,0.0,0.0,813,
135,7,What exercises are recommended for improving bone health as a cancer survivor?,What exercises are recommended for improving bone health as a cancer survivor?,What type of exercises are recommended for improving bone health as a cancer survivor?,0,0,0,0.8795482432203505,0.8795482432203505,0.8739743739292314,0.8776902867899775,0,False,0.8777186257265527,-D,0,2.4600246002460024,0.0,0.0,813,
135,8,What type of exercises are recommended for improving bone health as a cancer survivor?,What type of exercises are recommended for improving bone health as a cancer survivor?,What type of exercises are recommended for improving bone health as a cancer survivor?,0,0,0,0.8739743739292314,0.8739743739292314,0.8739743739292314,0.8739743739292315,0,False,0.8740019850122843,-D,1,2.4600246002460024,0.0,0.0,813,
135,9,What type of exercises are recommended for improving bone health as a cancer survivor?,What exercises are recommended for improving bone health as a cancer survivor?,What type of exercises are recommended for improving bone health as a cancer survivor?,0,0,0,0.8740019850122842,0.8794987646120808,0.8740853887427265,0.8758620461223638,0,False,0.8758603053694184,-D,1,2.4600246002460024,0.0,0.0,813,
135,4,What exercises are recommended for improving bone health as a cancer survivor?,What exercises should a cancer survivor do to improve bone health?,What exercises are recommended for improving bone health as a cancer survivor?,1,1,1,0.879576946083687,0.8757163635095045,0.879576946083687,0.8782900852256262,3,True,0.0,control,0,1.9607843137254901,0.0,1.9607843137254901,1020,
135,5,What exercises are recommended for improving bone health as a cancer survivor?,What exercises are recommended for improving bone health as a cancer survivor?,What exercises are recommended for improving bone health as a cancer survivor?,1,1,1,0.879576946083687,0.879576946083687,0.879576946083687,0.879576946083687,3,True,0.0,control,1,1.9607843137254901,0.0,1.9607843137254901,1020,
135,6,What exercises are recommended for improving bone health as a cancer survivor?,What exercises are recommended for improving bone health as a cancer survivor?,What type of exercises are recommended for improving bone health as a cancer survivor?,1,1,1,0.879576946083687,0.879576946083687,0.8740019850122842,0.8777186257265527,3,True,0.0,control,0,1.9607843137254901,0.0,1.9607843137254901,1020,
135,7,What exercises are recommended for improving bone health as a cancer survivor?,What exercises are recommended for improving bone health as a cancer survivor?,What exercises are recommended for improving bone health as a cancer survivor?,1,1,1,0.879576946083687,0.879576946083687,0.879576946083687,0.879576946083687,3,True,0.0,control,1,1.9607843137254901,0.0,1.9607843137254901,1020,
135,8,What exercises are recommended for improving bone health as a cancer survivor?,What exercises are recommended for improving bone health as a cancer survivor?,What exercises are recommended for improving bone health as a cancer survivor?,1,1,1,0.879576946083687,0.879576946083687,0.879576946083687,0.879576946083687,3,True,0.0,control,0,1.9607843137254901,0.0,1.9607843137254901,1020,
135,9,What exercises are recommended for improving bone health as a cancer survivor?,What exercises are recommended for improving bone health as a cancer survivor?,What exercises are recommended for improving bone health as a cancer survivor?,1,1,1,0.879576946083687,0.879576946083687,0.879576946083687,0.879576946083687,3,True,0.0,control,0,1.9607843137254901,0.0,1.9607843137254901,1020,
137,4,What can I do to manage bladder control after surgery?,What can I do to manage bladder control after surgery?,What can I do to manage bladder control after surgery?,1,1,1,0.931339252664415,0.931339252664415,0.931339252664415,0.931339252664415,3,True,0.0,-D,0,1.6313213703099512,0.8156606851549756,0.0,1226,
137,5,What can I do to manage bladder control after surgery?,What can be done to manage bladder control after surgery?,What can I do to manage bladder control after surgery?,1,1,1,0.931339252664415,0.9237606413947285,0.931339252664415,0.9288130489078528,3,True,0.0,-D,0,1.6313213703099512,0.8156606851549756,0.0,1226,
137,6,What can I do to manage bladder control after surgery?,What can I do to manage bladder control after surgery?,What can be done to manage bladder control after surgery?,1,1,1,0.931339252664415,0.931339252664415,0.9237606413947285,0.9288130489078528,3,True,0.0,-D,0,1.6313213703099512,0.8156606851549756,0.0,1226,
137,7,What can be done to manage bladder control after surgery?,What can I do to manage bladder control after surgery?,What can I do to manage bladder control after surgery?,1,1,1,0.9237606413947285,0.931339252664415,0.931339252664415,0.9288130489078528,3,True,0.0,-D,0,1.6313213703099512,0.8156606851549756,0.0,1226,
137,8,What can I do to manage bladder control after surgery?,What can I do to manage bladder control after surgery?,What can be done to manage bladder control after surgery?,1,1,1,0.931339252664415,0.931339252664415,0.9237606413947285,0.9288130489078528,3,True,0.0,-D,0,1.6313213703099512,0.8156606851549756,0.0,1226,
137,9,What can be done to manage bladder control after surgery?,What can I do to manage bladder control after surgery?,What can I do to manage bladder control after surgery?,1,1,1,0.9237606413947285,0.931339252664415,0.931339252664415,0.9288130489078528,3,True,0.0,-D,1,1.6313213703099512,0.8156606851549756,0.0,1226,
137,4,What can be done to manage bladder control after surgery?,What can I do to manage bladder control after surgery?,What can I do to manage bladder control after surgery?,1,1,1,0.9237606413947285,0.931339252664415,0.931339252664415,0.9288130489078528,3,True,0.0,control,1,1.5071590052750565,0.7535795026375283,1.5071590052750565,1327,
137,5,What can be done to manage bladder control after surgery?,What can I do to manage bladder control after surgery?,What can I do to manage bladder control after surgery?,1,1,1,0.9237606413947285,0.9314094343522166,0.931339252664415,0.9288364428037866,3,True,0.0,control,1,1.5071590052750565,0.7535795026375283,1.5071590052750565,1327,
137,6,What can be done to manage bladder control after surgery?,What can I do to manage bladder control after surgery?,What can patients do to manage bladder control after surgery?,1,1,1,0.9237606413947285,0.931339252664415,0.9145904466151096,0.9232301135580844,3,True,0.0,control,1,1.5071590052750565,0.7535795026375283,1.5071590052750565,1327,
137,7,What can patients do to manage bladder control after surgery?,What can I do to manage bladder control after surgery?,What can I do to manage bladder control after surgery?,1,1,1,0.9145904466151096,0.931339252664415,0.931339252664415,0.9257563173146465,3,True,0.0,control,1,1.5071590052750565,0.7535795026375283,1.5071590052750565,1327,
137,8,What can be done to manage bladder control after surgery?,What can patients do to manage bladder control after surgery?,What steps can I take to manage bladder control after surgery?,1,1,1,0.9237606413947285,0.9145904466151096,0.9262311011565585,0.9215273963887988,3,True,0.0,control,1,1.5071590052750565,0.7535795026375283,1.5071590052750565,1327,
137,9,What can be done to manage bladder control after surgery?,What can I do to manage bladder control after surgery?,What can I do to manage bladder control after surgery?,1,1,1,0.9229408668007143,0.9313107440901813,0.931315322870414,0.9285223112537699,3,True,0.0,control,0,1.5071590052750565,0.7535795026375283,1.5071590052750565,1327,
143,4,What are the effects of exercise on PSA levels for prostate cancer survivors?,Is exercise safe for prostate cancer survivors and how does it affect PSA levels?,Is exercise safe for prostate cancer survivors and how does it affect PSA levels?,1,1,1,0.9110447380637925,0.9137374391310136,0.9137374391310136,0.9128398721086066,3,True,0.0,-D,0,1.615508885298869,1.615508885298869,0.0,619,
143,5,Is exercise safe for prostate cancer survivors and how does it affect PSA levels?,What are the effects of exercise on PSA levels for prostate cancer survivors?,What are the effects of exercise on PSA levels for prostate cancer survivors?,1,1,1,0.9137374391310136,0.9110447380637925,0.9110447380637925,0.9119423050861996,3,True,0.0,-D,0,1.615508885298869,1.615508885298869,0.0,619,
143,6,What is the impact of exercise on PSA levels for prostate cancer survivors?,Is exercise safe for prostate cancer survivors in relation to their PSA levels?,What is the impact of exercise on PSA levels for prostate cancer survivors?,1,1,1,0.9135562449174464,0.9157566781644232,0.9135562449174464,0.9142897226664385,3,True,0.0,-D,1,1.615508885298869,1.615508885298869,0.0,619,
143,7,What is the impact of exercise on PSA levels for prostate cancer survivors?,Is exercise safe for prostate cancer survivors and how does it affect PSA levels?,Is exercise safe for prostate cancer survivors and how does it affect PSA levels?,1,0,1,0.9135562449174464,0.9137374391310136,0.9137374391310136,0.9136770410598244,2,False,0.9136770410598244,-D,0,1.615508885298869,1.615508885298869,0.0,619,
143,8,Is exercise safe for prostate cancer survivors and how does it affect PSA levels?,Is exercise safe for prostate cancer survivors and how does it affect PSA levels?,Is exercise safe for prostate cancer survivors in relation to PSA levels?,1,1,0,0.9137374391310136,0.9137374391310136,0.9160328994900504,0.9145025925840259,2,False,0.9145025925840259,-D,0,1.615508885298869,1.615508885298869,0.0,619,
143,9,What is the impact of exercise on PSA levels for prostate cancer survivors?,What are the effects of exercise on PSA levels for prostate cancer survivors?,What impact does exercise have on PSA levels for prostate cancer survivors?,1,1,1,0.9135562449174464,0.9110447380637925,0.911007618249649,0.9118695337436292,3,True,0.0,-D,1,1.615508885298869,1.615508885298869,0.0,619,
