row,pass,gen_q1,gen_q2,gen_q3,flag1,flag2,flag3,cos1,cos2,cos3,mean_cosine,n_flagged,all_noncommittal,score,arm,arm_position,arm_contrast_per_1k,arm_empathy_per_1k,arm_referral_per_1k,arm_len,unablatable
70,1,What should cancer survivors consider when managing their weight through exercise?,What should cancer survivors consider when starting an exercise routine for weight management?,What should I consider when starting an exercise routine after cancer treatment?,1,1,1,0.8812373928443434,0.8689634946820337,0.8613450597534877,0.8705153157599549,3,True,0.0,control,0,1.5267175572519085,0.0,0.0,655,
70,2,What should cancer survivors consider when managing their weight through exercise?,What should I consider when starting an exercise routine for weight management after cancer treatment?,What should cancer survivors consider when managing their weight through exercise?,1,1,1,0.8812725480946305,0.8783625872984991,0.8812725480946305,0.8803025611625866,3,True,0.0,control,0,1.5267175572519085,0.0,0.0,655,
70,3,What should I consider when starting an exercise program after cancer treatment?,What should I consider when starting an exercise routine after cancer treatment?,What should cancer survivors consider when managing their weight through exercise?,1,1,1,0.8621862257835679,0.8614145872097824,0.8812725480946305,0.8682911203626603,3,True,0.0,control,0,1.5267175572519085,0.0,0.0,655,
74,1,What are some personal goals for heart health during cancer treatment?,What personal goals can I set for my heart health during cancer treatment?,What are some personal goals I can set for my heart health during cancer treatment?,1,1,1,0.9783958680627223,0.9854189237270494,0.9879129625471819,0.9839092514456512,3,True,0.0,control,0,0.6993006993006993,0.0,0.0,1430,
74,2,What are some personal goals I can set for my heart health during cancer treatment?,What are some personal goals I can set for my heart health during cancer treatment?,What are some personal goals for heart health during cancer treatment?,1,1,1,0.9879129625471819,0.9879129625471819,0.9783958680627223,0.9847405977190288,3,True,0.0,control,0,0.6993006993006993,0.0,0.0,1430,
74,3,What are some personal goals for heart health during cancer treatment?,What personal goals can I set for my heart health during cancer treatment?,What personal goals can I set for my heart health during cancer treatment?,1,1,1,0.9783958680627223,0.9854189237270494,0.9854189237270494,0.9830779051722738,3,True,0.0,control,0,0.6993006993006993,0.0,0.0,1430,
84,1,What are the benefits of breastfeeding compared to formula feeding?,What are the benefits of breastfeeding compared to formula feeding?,What are the benefits of breastfeeding compared to formula feeding?,1,1,1,0.870340572025694,0.870340572025694,0.870340572025694,0.870340572025694,3,True,0.0,-H,3,0.0,0.0,0.0,1047,
84,2,What are the benefits of breastfeeding compared to formula feeding?,What are the benefits of breastfeeding compared to formula feeding?,What are the benefits of breastfeeding compared to formula feeding for infants?,1,1,1,0.870340572025694,0.870340572025694,0.8689713275271326,0.8698841571928403,3,True,0.0,-H,0,0.0,0.0,0.0,1047,
84,3,What are the benefits of breastfeeding compared to formula feeding?,What are the benefits of breastfeeding compared to formula feeding?,What are the benefits of breastfeeding compared to formula feeding?,1,1,1,0.870340572025694,0.870340572025694,0.870340572025694,0.870340572025694,3,True,0.0,-H,0,0.0,0.0,0.0,1047,
84,1,What are the benefits of breastfeeding compared to formula feeding for infants?,What are the benefits of breastfeeding compared to formula feeding for infants?,What are the benefits of breastfeeding compared to formula feeding for infants?,1,1,1,0.8689713275271326,0.8689713275271326,0.8689713275271326,0.8689713275271326,3,True,0.0,-Q,0,1.0660980810234542,0.0,0.0,938,
84,2,What are the benefits of breastfeeding compared to formula feeding for infants?,What are the benefits of breastfeeding compared to formula feeding for a child's health?,What are the benefits of breastfeeding compared to formula feeding for infants?,1,1,1,0.8689713275271326,0.8937158383091693,0.8689713275271326,0.8772194977878115,3,True,0.0,-Q,3,1.0660980810234542,0.0,0.0,938,
84,3,What are the benefits of breastfeeding compared to formula feeding for infants?,What are the benefits of breastfeeding compared to formula feeding for infants?,What are the benefits of breastfeeding compared to formula feeding for infants?,1,1,1,0.8689713275271326,0.8689713275271326,0.8689713275271326,0.8689713275271326,3,True,0.0,-Q,2,1.0660980810234542,0.0,0.0,938,
84,1,What are the benefits of breastfeeding compared to formula feeding for infants?,What are the benefits of breastfeeding compared to formula feeding for infants?,What are the benefits of breastfeeding compared to formula feeding for infants?,1,1,1,0.8689713275271326,0.8689969612664812,0.8689969612664812,0.8689884166866984,3,True,0.0,-Q-D,1,1.0660980810234542,0.0,0.0,938,
84,2,What are the benefits of breastfeeding compared to formula feeding for infants?,What are the benefits of breastfeeding compared to formula feeding for infants?,What are the benefits of breastfeeding compared to formula feeding for infants?,1,1,1,0.8689713275271326,0.8689713275271326,0.8689713275271326,0.8689713275271326,3,True,0.0,-Q-D,1,1.0660980810234542,0.0,0.0,938,
84,3,What are the benefits of breastfeeding compared to formula feeding for infants?,What are the benefits of breastfeeding compared to formula feeding for infants?,What are the benefits of breastfeeding compared to formula feeding for infants?,1,1,1,0.8689713275271326,0.8689713275271326,0.8689713275271326,0.8689713275271326,3,True,0.0,-Q-D,3,1.0660980810234542,0.0,0.0,938,
84,1,What are the benefits of breastfeeding compared to formula feeding?,What are the benefits of breastfeeding compared to formula feeding?,What are the benefits of breastfeeding compared to formula feeding for a child's health?,1,1,1,0.8703289970835115,0.8703289970835115,0.8937887770429331,0.878148923736652,3,True,0.0,control,2,0.9514747859181731,0.0,0.0,1051,
84,2,What are the benefits of breastfeeding compared to formula feeding?,What are the benefits of breastfeeding compared to formula feeding?,What are the benefits of breastfeeding compared to formula feeding?,1,1,1,0.870340572025694,0.870340572025694,0.870340572025694,0.870340572025694,3,True,0.0,control,2,0.9514747859181731,0.0,0.0,1051,
84,3,What are the benefits of breastfeeding compared to formula feeding?,What are the benefits of breastfeeding compared to formula feeding for infants?,What are the benefits of breastfeeding compared to formula feeding?,1,1,1,0.870340572025694,0.8689713275271326,0.870340572025694,0.8698841571928403,3,True,0.0,control,1,0.9514747859181731,0.0,0.0,1051,
85,1,Should I completely cut out sugar from my diet?,Is it necessary to cut out all sugar from my diet for better health?,What dietary changes should I make to improve my health regarding sugar intake?,1,1,1,0.9242191233832879,0.9296348685547243,0.8896584869643288,0.9145041596341136,3,True,0.0,-Q,2,1.4245014245014245,0.0,0.0,702,
85,2,Is it necessary to cut out all sugar from my diet for better health?,Should I completely cut out sugar from my diet?,Should I completely cut out sugar from my diet?,1,1,1,0.9296348685547243,0.9242191233832879,0.9242191233832879,0.9260243717737667,3,True,0.0,-Q,0,1.4245014245014245,0.0,0.0,702,
85,3,Should I completely cut out sugar from my diet?,Should I completely cut out sugar from my diet?,Should I completely cut out sugar from my diet?,1,1,1,0.9241935691243902,0.9241935691243902,0.9241935691243902,0.9241935691243902,3,True,0.0,-Q,0,1.4245014245014245,0.0,0.0,702,
85,1,Should I completely cut out sugar from my diet for better health?,Should I completely cut out sugar from my diet?,What dietary changes should I make regarding sugar intake?,1,1,1,0.9269644640863509,0.9242191233832879,0.8840660692616042,0.911749885577081,3,True,0.0,-Q-D,0,1.4245014245014245,0.0,0.0,702,
85,2,Should I completely cut out sugar from my diet?,Should I completely cut out sugar from my diet?,Should I completely cut out sugar from my diet?,1,1,1,0.9242191233832879,0.9242191233832879,0.9242191233832879,0.9242191233832879,3,True,0.0,-Q-D,2,1.4245014245014245,0.0,0.0,702,
85,3,Should I completely cut out sugar from my diet?,What should I do about my sugar intake for better health?,Should I completely cut out sugar from my diet?,1,1,1,0.9242191233832879,0.8886808996787982,0.9242191233832879,0.9123730488151246,3,True,0.0,-Q-D,2,1.4245014245014245,0.0,0.0,702,
85,1,Is it necessary to completely cut out sugar from my diet for better health?,Is it necessary to cut out all sugar completely for better health?,Is it necessary to cut out all sugar from my diet for better health?,1,1,1,0.9204891803343731,0.9206787192644539,0.9296348685547243,0.9236009227178504,3,True,0.0,control,1,1.3089005235602094,0.0,0.0,764,
85,2,Is it necessary to cut out all sugar from my diet for better health?,Is it necessary to cut out all sugar from my diet for better health?,Is it necessary to cut out all sugar from my diet for better health?,1,1,1,0.9296348685547243,0.9296348685547243,0.9296348685547243,0.9296348685547243,3,True,0.0,control,1,1.3089005235602094,0.0,0.0,764,
85,3,Is it necessary to cut out all sugar from my diet for better health?,Should I cut out all sugar from my diet?,Should I completely cut out sugar from my diet?,1,1,1,0.9296348685547243,0.9398512380701651,0.9242191233832879,0.9312350766693925,3,True,0.0,control,1,1.3089005235602094,0.0,0.0,764,
89,1,Do the benefits of weight training for cancer risk differ between men and women?,Is there a significant difference in the benefits of weight training for cancer risk between men and women?,Do the benefits of weight training for cancer risk differ between men and women?,1,1,1,0.9999999999999999,0.9887570465515616,0.9999999999999999,0.9962523488505205,3,True,0.0,-D,2,1.422475106685633,0.0,0.0,703,
89,2,Do the benefits of weight training for cancer risk differ between men and women?,Do the benefits of weight training for cancer risk differ between men and women?,Is there a significant difference in the benefits of weight training for cancer risk between men and women?,1,1,1,0.9999999999999999,0.9999999999999999,0.9887570465515616,0.9962523488505205,3,True,0.0,-D,2,1.422475106685633,0.0,0.0,703,
89,3,Do the benefits of weight training for cancer risk differ between men and women?,Do the benefits of weight training for cancer risk differ between men and women?,Do the benefits of weight training for cancer risk differ between men and women?,1,1,1,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,3,True,0.0,-D,0,1.422475106685633,0.0,0.0,703,
89,1,Do the benefits of weight training for cancer risk differ between men and women?,Do the benefits of weight training for cancer risk differ between men and women?,Is there a significant difference in the benefits of weight training for cancer risk between men and women?,1,1,1,0.9999999999999999,0.9999999999999999,0.9887570465515616,0.9962523488505205,3,True,0.0,-Q-D,0,1.422475106685633,0.0,0.0,703,
89,2,Is there a significant difference in the benefits of weight training for cancer risk between men and women?,Do the benefits of weight training for cancer risk differ between men and women?,Do the benefits of weight training for cancer risk differ between men and women?,1,1,1,0.9887570465515616,0.9999999999999999,0.9999999999999999,0.9962523488505205,3,True,0.0,-Q-D,1,1.422475106685633,0.0,0.0,703,
89,3,Is there a significant difference in the benefits of weight training for cancer risk between men and women?,Do the benefits of weight training for cancer risk differ between men and women?,Is there a significant difference in the benefits of weight training for cancer risk between men and women?,1,1,1,0.9887570465515616,0.9999999999999999,0.9887570465515616,0.9925046977010409,3,True,0.0,-Q-D,2,1.422475106685633,0.0,0.0,703,
89,1,Do the benefits of weight training for cancer risk differ between men and women?,Do the benefits of weight training for cancer risk differ between men and women?,Do the benefits of weight training for cancer risk differ between men and women?,1,1,1,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,3,True,0.0,control,1,1.1750881316098707,0.0,1.1750881316098707,851,
89,2,Do the benefits of weight training for cancer risk differ significantly between men and women?,Do the benefits of weight training for cancer risk differ between men and women?,Do the benefits of weight training for cancer risk differ between men and women?,1,1,1,0.9976365898499033,0.9999999999999999,0.9999999999999999,0.9992121966166344,3,True,0.0,control,0,1.1750881316098707,0.0,1.1750881316098707,851,
89,3,Do the benefits of weight training for cancer risk differ between men and women?,Do the benefits of weight training for cancer risk differ between men and women?,Do the benefits of weight training for cancer risk differ between men and women?,1,1,1,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,3,True,0.0,control,1,1.1750881316098707,0.0,1.1750881316098707,851,
90,1,How can PSA levels indicate prostate cancer risk and what should I focus on for heart health?,What can PSA levels indicate regarding prostate cancer risk and how can I improve my heart health?,What can PSA levels indicate about prostate cancer risk and how can I improve my heart health?,1,1,1,0.969063150513543,0.9662260993431478,0.9655452544110675,0.9669448347559194,3,True,0.0,-H,1,0.0,0.0,0.0,871,
90,2,What can PSA levels indicate regarding prostate cancer risk and how can I improve my heart health?,What can PSA levels indicate regarding prostate cancer risk and how can I improve my heart health?,What can PSA levels indicate regarding prostate cancer risk and how can I improve my heart health?,1,1,1,0.9662260993431478,0.9662260993431478,0.9662260993431478,0.9662260993431478,3,True,0.0,-H,3,0.0,0.0,0.0,871,
90,3,How can PSA levels relate to prostate cancer risk and what should I focus on for heart health?,"What can PSA levels indicate about prostate cancer risk, and how can I improve my heart health?",What can PSA levels indicate regarding prostate cancer risk?,1,1,1,0.9686616743048548,0.9663475834329753,0.9234009573149652,0.9528034050175984,3,True,0.0,-H,1,0.0,0.0,0.0,871,
90,1,What do PSA levels indicate regarding prostate cancer risk and how can I improve my heart health?,What can PSA levels indicate regarding prostate cancer risk and how should I approach my heart health?,What can PSA levels indicate about prostate cancer risk and how can I improve my heart health?,1,1,1,0.9656933120051272,0.9680510677231621,0.9655452544110675,0.9664298780464522,3,True,0.0,-Q,0,2.3696682464454977,0.0,0.0,844,
90,2,What can PSA levels indicate about prostate cancer risk and how does the LE8 framework relate to heart health?,How can PSA levels and the American Heart Association's LE8 framework help assess health risks?,What can PSA levels indicate about prostate cancer risk and how can I improve my heart health?,1,1,1,0.9363383158005838,0.9079387653325753,0.9653934421283725,0.9365568410871772,3,True,0.0,-Q,0,2.3696682464454977,0.0,0.0,844,
90,3,What can PSA levels indicate regarding prostate cancer risk and how should I approach my heart health?,What do PSA levels indicate about prostate cancer risk and how can I improve my heart health?,What can elevated PSA levels indicate regarding prostate cancer risk?,1,1,1,0.9680510677231621,0.9646565345134227,0.8946830415002972,0.9424635479122939,3,True,0.0,-Q,0,2.3696682464454977,0.0,0.0,844,
90,1,What can PSA levels indicate regarding prostate cancer risk and how can I improve my heart health?,What do PSA levels indicate about prostate cancer risk and how can I improve my heart health?,How can PSA levels relate to prostate cancer risk and what should I focus on for heart health?,1,1,1,0.9662260993431478,0.9646565345134227,0.9686616743048548,0.9665147693871418,3,True,0.0,-Q-D,2,2.3696682464454977,0.0,0.0,844,
90,2,What does elevated PSA levels indicate regarding prostate cancer risk and how can I improve my heart health?,What can PSA levels indicate regarding prostate cancer risk and how can I improve my heart health?,How can PSA levels and the LE8 framework help assess health risks?,1,1,1,0.9477759976462451,0.9662260993431478,0.8914838232738291,0.935161973421074,3,True,0.0,-Q-D,2,2.3696682464454977,0.0,0.0,844,
90,3,How do PSA levels relate to prostate cancer risk and what should I focus on for heart health?,How can PSA levels affect prostate cancer risk and what should I focus on for heart health?,How can PSA levels and the American Heart Association's Life's Essential 8 framework help in assessing health risks?,1,1,1,0.9671943769139416,0.9721650148010641,0.9089324597708711,0.949430617161959,3,True,0.0,-Q-D,2,2.3696682464454977,0.0,0.0,844,
90,1,How can PSA levels relate to prostate cancer risk and what should I focus on for heart health?,What can PSA levels indicate about prostate cancer risk and how can I improve my heart health?,What can PSA levels indicate about prostate cancer risk and how can I improve my heart health?,1,1,1,0.9686616743048548,0.9655452544110675,0.9655452544110675,0.96658406104233,3,True,0.0,control,3,2.2753128555176336,0.0,0.0,879,
90,2,Can PSA levels indicate prostate cancer risk and how can I improve my heart health?,How can PSA levels relate to prostate cancer risk and what should I focus on for heart health?,How can PSA levels indicate prostate cancer risk and what should I focus on for heart health?,1,1,1,0.9637847518240821,0.9686616743048548,0.969063150513543,0.9671698588808266,3,True,0.0,control,1,2.2753128555176336,0.0,0.0,879,
90,3,What can PSA levels indicate about prostate cancer risk and how can I improve my heart health?,What can PSA levels indicate about prostate cancer risk and how can I improve my heart health?,What can PSA levels indicate about prostate cancer risk and how can I improve my heart health?,1,1,1,0.9655452544110675,0.9655452544110675,0.9655452544110675,0.9655452544110675,3,True,0.0,control,3,2.2753128555176336,0.0,0.0,879,
92,1,What are some strategies to improve fruit and vegetable intake while managing screen time?,What are some strategies to improve fruit and vegetable intake while managing screen time?,What are some strategies to improve fruit and vegetable intake while managing screen time?,0,0,0,0.9778732369875367,0.9778732369875367,0.9778732369875367,0.9778732369875366,0,False,0.9778732369875366,-Q,0,0.831946755407654,0.0,0.0,1202,
92,2,What are some strategies to improve fruit and vegetable intake while managing screen time?,What are some strategies to improve fruit and vegetable intake while managing screen time?,What are some strategies for improving fruit and vegetable intake and managing screen time?,0,0,0,0.9778732369875367,0.9778732369875367,0.9738976498832476,0.9765480412861071,0,False,0.9765480412861071,-Q,2,0.831946755407654,0.0,0.0,1202,
92,3,What are some strategies to improve fruit and vegetable intake while managing screen time?,What are some strategies to improve fruit and vegetable intake while managing screen time?,What are some strategies to improve fruit and vegetable intake while managing screen time?,0,0,0,0.9778732369875367,0.9778732369875367,0.9778732369875367,0.9778732369875366,0,False,0.9778732369875366,-Q,1,0.831946755407654,0.0,0.0,1202,
92,1,What are some strategies to improve fruit and vegetable intake while managing screen time?,What are some strategies to improve fruit and vegetable intake while managing screen time?,What are some strategies to improve fruit and vegetable intake while managing screen time?,0,0,0,0.9778732369875367,0.9778732369875367,0.9778732369875367,0.9778732369875366,0,False,0.9778732369875366,-Q-D,2,0.831946755407654,0.0,0.0,1202,
92,2,What are some effective strategies to improve fruit and vegetable intake while managing screen time?,What are some strategies to improve fruit and vegetable intake while managing screen time?,What are some strategies to improve fruit and vegetable intake and manage screen time?,0,0,0,0.9810839356989763,0.9778810611877402,0.9740842876439992,0.977683094843572,0,False,0.9776666965570517,-Q-D,0,0.831946755407654,0.0,0.0,1202,
92,3,What are some strategies for improving fruit and vegetable intake while managing screen time?,What are some strategies to improve fruit and vegetable intake while managing screen time?,What are some strategies to improve fruit and vegetable intake while managing screen time?,0,0,0,0.9784790364571699,0.9777732197868512,0.9777570485700241,0.9780031016046817,0,False,0.9780163277616367,-Q-D,2,0.831946755407654,0.0,0.0,1202,
92,1,What strategies can I use to improve my fruit and vegetable intake while managing screen time?,What are some strategies to improve fruit and vegetable intake while managing screen time?,What are some strategies to improve fruit and vegetable intake while managing screen time?,1,0,1,0.9832520298046006,0.9778732369875367,0.9778732369875367,0.9796661679265579,2,False,0.9796661679265579,control,1,0.7867820613690008,0.0,0.0,1271,
92,2,What are some effective strategies to improve fruit and vegetable intake and manage screen time?,What are some strategies to improve fruit and vegetable intake and manage screen time?,What are some strategies to improve fruit and vegetable intake and manage screen time?,1,0,0,0.9771289680302564,0.9738601734084954,0.9738601734084954,0.974949771615749,1,False,0.9750824489528312,control,1,0.7867820613690008,0.0,0.0,1271,
92,3,What are some strategies to improve fruit and vegetable intake while managing screen time?,What are some effective strategies for improving fruit and vegetable intake and managing screen time?,What are some effective strategies for improving fruit and vegetable intake and managing screen time?,0,1,1,0.9778732369875367,0.9763443888056922,0.9764213488433588,0.9768796582121958,2,False,0.9768540048663071,control,0,0.7867820613690008,0.0,0.0,1271,
94,1,What type of exercise goal should I set for myself?,What kind of exercise goals should I set for myself?,What type of exercise goal should someone set if they are just starting or have been less active?,1,1,1,0.896010841582799,0.895702873795659,0.8759593228227728,0.8892243460670769,3,True,0.0,-H,3,0.0,0.0,0.0,663,
94,2,What type of exercise goal should I set for myself?,What type of exercise goal should I set if I'm just starting out?,What type of exercise goal should I set if I'm just starting out?,1,1,1,0.896010841582799,0.874202000694625,0.874202000694625,0.8814716143240163,3,True,0.0,-H,1,0.0,0.0,0.0,663,
94,3,What type of exercise goal should I set for myself?,What type of exercise goal should I set to stay motivated?,What type of exercise goal should someone set if they are just starting out?,1,1,1,0.896010841582799,0.8861195723308066,0.8691729772738312,0.8837677970624789,3,True,0.0,-H,1,0.0,0.0,0.0,663,
94,1,What are some effective exercise goals for increasing daily activity?,What are some effective exercise goals for increasing daily activity?,What are some effective exercise goals for increasing daily activity?,1,1,1,0.8737098508936084,0.8737098508936084,0.8737098508936084,0.8737098508936084,3,True,0.0,-Q,1,1.7513134851138354,1.7513134851138354,0.0,571,
94,2,What are some effective exercise goals for increasing daily activity?,What are some effective exercise goals for increasing daily activity?,What are some effective exercise goals for increasing daily activity?,1,1,1,0.8737098508936084,0.8737098508936084,0.8737098508936084,0.8737098508936084,3,True,0.0,-Q,2,1.7513134851138354,1.7513134851138354,0.0,571,
94,3,What are some effective exercise goals for increasing daily activity?,What are some effective exercise goals for increasing daily activity?,What are some effective exercise goals for increasing daily activity?,1,1,1,0.8737098508936084,0.8737098508936084,0.8737098508936084,0.8737098508936084,3,True,0.0,-Q,0,1.7513134851138354,1.7513134851138354,0.0,571,
94,1,What are some effective exercise goals for increasing daily activity?,What are some effective exercise goals for increasing daily activity?,What are some effective exercise goals for increasing daily activity?,1,1,1,0.8737098508936084,0.8737098508936084,0.8737098508936084,0.8737098508936084,3,True,0.0,-Q-D,0,1.7513134851138354,1.7513134851138354,0.0,571,
94,2,What are some effective exercise goals for increasing daily activity?,What are some effective exercise goals for increasing daily activity?,What are some effective exercise goals for increasing daily activity?,1,1,1,0.8737098508936084,0.8737098508936084,0.8737098508936084,0.8737098508936084,3,True,0.0,-Q-D,3,1.7513134851138354,1.7513134851138354,0.0,571,
94,3,What are some effective exercise goals for increasing daily activity?,What are some effective exercise goals for increasing daily activity?,What are some effective exercise goals for increasing daily activity?,1,1,1,0.8737098508936084,0.8737098508936084,0.8737098508936084,0.8737098508936084,3,True,0.0,-Q-D,2,1.7513134851138354,1.7513134851138354,0.0,571,
94,1,What kind of exercise goals should I set for myself?,What type of exercise goals should someone set for themselves?,What type of exercise goals should I aim for?,1,1,1,0.895702873795659,0.8861514520660423,0.9018842552480639,0.8945795270365884,3,True,0.0,control,2,1.4347202295552368,1.4347202295552368,0.0,697,
94,2,What type of exercise goals should I set for myself?,What type of exercise goals should I set for myself?,What kind of exercise goals should I set for myself?,1,1,1,0.8937165566095074,0.8937165566095074,0.895702873795659,0.8943786623382247,3,True,0.0,control,0,1.4347202295552368,1.4347202295552368,0.0,697,
94,3,What kind of exercise goals should I set for myself?,What kind of exercise goals should I set for myself?,What type of exercise goal should I set for myself?,1,1,1,0.895702873795659,0.8956387546457573,0.8959879913479187,0.8957765399297783,3,True,0.0,control,3,1.4347202295552368,1.4347202295552368,0.0,697,
95,1,What are the treatment options for regional prostate cancer?,What are the treatment options for regional prostate cancer?,What are the treatment options for regional prostate cancer?,1,1,1,0.9246858190878958,0.9246858190878958,0.9246858190878958,0.9246858190878958,3,True,0.0,-D,0,0.0,2.73972602739726,0.0,730,
95,2,What are the treatment options for regional prostate cancer?,What are the treatment options for regional prostate cancer?,What are the treatment options for regional prostate cancer?,0,1,1,0.9246858190878958,0.9246858190878958,0.9246858190878958,0.9246858190878958,2,False,0.9246858190878958,-D,0,0.0,2.73972602739726,0.0,730,
95,3,What are the treatment options for regional prostate cancer?,What are the treatment options for regional prostate cancer?,What are the treatment options for regional prostate cancer?,1,1,1,0.9246345647774418,0.9246345647774418,0.9246345647774418,0.9246345647774418,3,True,0.0,-D,1,0.0,2.73972602739726,0.0,730,
95,1,What are the treatment options for this stage of cancer?,What are the treatment options for this stage of cancer?,What are the typical treatments for this stage of cancer?,1,1,1,0.8697436742401731,0.8697436742401731,0.8782273099287765,0.8725715528030409,3,True,0.0,-H,2,0.0,0.0,1.408450704225352,710,
95,2,What are the common treatments for prostate cancer at this stage?,What are the treatment options for this stage of cancer?,What are the treatment options for this stage of cancer?,1,1,1,0.8880486323254735,0.8696577307244473,0.8696577307244473,0.8757880312581227,3,True,0.0,-H,1,0.0,0.0,1.408450704225352,710,
95,3,What are the treatment options for this stage of cancer?,What are the treatment options for this stage of cancer?,What are the common treatments for this stage of cancer?,1,1,1,0.8697436742401731,0.8696942706164268,0.8646404005590764,0.8680261151385587,3,True,0.0,-H,0,0.0,0.0,1.408450704225352,710,
95,1,What are the treatment options for regional prostate cancer?,What are the treatment options for regional prostate cancer?,What are the treatment options for regional prostate cancer?,1,1,1,0.9246858190878958,0.9246858190878958,0.9246858190878958,0.9246858190878958,3,True,0.0,-Q-D,3,0.0,2.73972602739726,0.0,730,
95,2,What are the treatment options for regional prostate cancer?,What are the treatment options for regional prostate cancer?,What are the treatment options for regional prostate cancer?,1,1,1,0.9246858190878958,0.9246858190878958,0.9246858190878958,0.9246858190878958,3,True,0.0,-Q-D,3,0.0,2.73972602739726,0.0,730,
95,3,What are the treatment options for regional prostate cancer?,What are the treatment options for regional prostate cancer?,What are the treatment options for regional prostate cancer?,1,1,1,0.9246858190878958,0.9246858190878958,0.9246858190878958,0.9246858190878958,3,True,0.0,-Q-D,3,0.0,2.73972602739726,0.0,730,
95,1,What are the treatment options for regional prostate cancer?,What are the treatment options for regional prostate cancer?,What are the treatment options for regional prostate cancer?,1,1,1,0.9246858190878958,0.9246858190878958,0.9246858190878958,0.9246858190878958,3,True,0.0,control,1,0.0,2.366863905325444,1.183431952662722,845,
95,2,What are the treatment options for regional prostate cancer?,What are the treatment options for regional prostate cancer?,What are the treatment options for regional prostate cancer?,1,1,1,0.9246858190878958,0.9246858190878958,0.9246858190878958,0.9246858190878958,3,True,0.0,control,2,0.0,2.366863905325444,1.183431952662722,845,
95,3,What are the treatment options for regional prostate cancer?,What are the treatment options for regional prostate cancer?,What are the treatment options for regional prostate cancer?,1,1,1,0.9246858190878958,0.9246858190878958,0.9246858190878958,0.9246858190878958,3,True,0.0,control,2,0.0,2.366863905325444,1.183431952662722,845,
96,1,What strategies can help someone stay motivated to exercise during treatment?,What are some strategies to stay motivated to exercise during treatment?,What strategies can help someone stay motivated to exercise during treatment?,1,1,1,0.9572659792786695,0.9650489531334644,0.9572659792786695,0.9598603038969346,3,True,0.0,-H,2,0.0,0.0,0.0,1266,
96,2,What are some strategies to stay motivated to exercise during treatment?,What are some strategies to stay motivated to exercise during treatment?,What strategies can help someone stay motivated to exercise during treatment?,1,1,1,0.9650489531334644,0.9650489531334644,0.9572659792786695,0.9624546285151995,3,True,0.0,-H,3,0.0,0.0,0.0,1266,
96,3,What are some strategies to stay motivated to exercise during treatment?,What are some strategies to stay motivated to exercise during treatment?,What are some strategies to stay motivated to exercise during treatment?,1,1,1,0.9650489531334644,0.9650489531334644,0.9650489531334644,0.9650489531334644,3,True,0.0,-H,0,0.0,0.0,0.0,1266,
96,1,What strategies can help someone stay motivated to exercise during treatment?,What are some strategies to stay motivated to exercise during treatment?,What strategies can help someone stay motivated to exercise during treatment?,0,0,0,0.9572659792786695,0.9650489531334644,0.9572659792786695,0.9598603038969346,0,False,0.9598800074706414,-Q,1,0.7698229407236336,0.7698229407236336,0.0,1299,
96,2,What strategies can help maintain motivation to exercise during treatment?,What strategies can help someone stay motivated to exercise during treatment?,What strategies can help someone stay motivated to exercise during treatment?,0,0,0,0.9541824538901774,0.9572659792786695,0.9572659792786695,0.9562381374825056,0,False,0.9562381374825056,-Q,0,0.7698229407236336,0.7698229407236336,0.0,1299,
96,3,What strategies can help someone stay motivated to exercise during treatment?,What strategies can help someone stay motivated to exercise during treatment?,What strategies can help someone stay motivated to exercise during treatment?,0,0,0,0.9572659792786695,0.9572659792786695,0.9572659792786695,0.9572659792786696,0,False,0.9572659792786696,-Q,1,0.7698229407236336,0.7698229407236336,0.0,1299,
96,1,What strategies can help stay motivated to exercise during treatment?,What strategies can help someone stay motivated to exercise during treatment?,What strategies can help stay motivated to exercise during treatment?,0,0,0,0.958784044116211,0.9572659792786695,0.958784044116211,0.9582780225036972,0,False,0.9582780225036972,-Q-D,0,0.7698229407236336,0.7698229407236336,0.0,1299,
96,2,What strategies can help someone stay motivated to exercise during treatment?,What strategies can help someone stay motivated to exercise during treatment?,What strategies can help someone stay motivated to exercise during treatment?,0,0,0,0.9572659792786695,0.9572659792786695,0.9572659792786695,0.9572659792786696,0,False,0.9572659792786696,-Q-D,1,0.7698229407236336,0.7698229407236336,0.0,1299,
96,3,What strategies can help stay motivated to exercise during treatment?,What strategies can help someone stay motivated to exercise during treatment?,What strategies can help someone stay motivated to exercise during treatment?,0,0,0,0.958784044116211,0.9572659792786695,0.9572659792786695,0.9577720008911834,0,False,0.9577720008911834,-Q-D,2,0.7698229407236336,0.7698229407236336,0.0,1299,
96,1,What strategies can help someone stay motivated to exercise during treatment?,What are some strategies to stay motivated to exercise during treatment?,What are some strategies to stay motivated to exercise during treatment?,1,1,1,0.9572659792786695,0.9650489531334644,0.9650489531334644,0.9624546285151995,3,True,0.0,control,3,0.7418397626112759,0.7418397626112759,0.0,1348,
96,2,What strategies can help someone stay motivated to exercise during treatment?,What are some strategies to stay motivated to exercise during treatment?,What strategies can help someone stay motivated to exercise during treatment?,1,1,1,0.9572659792786695,0.9650489531334644,0.9572659792786695,0.9598603038969346,3,True,0.0,control,2,0.7418397626112759,0.7418397626112759,0.0,1348,
